username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-12-30 08:46;0;0;"Gempa Bumi Kuat Di Rantau Sumbawa, Indonesia http://dlvr.it/N0CQLD pic.twitter.com/IrkNUniLEI";;;;"814648748257079297";https://twitter.com/freak6548/status/814648748257079297
;2016-12-30 08:37;0;0;"RT PerakToday "Gempa Bumi Kuat Di Rantau Sumbawa, Indonesia https://goo.gl/FrMhzz # peraktoday"";;;#;"814646541805821953";https://twitter.com/taipingtv/status/814646541805821953
;2016-12-30 08:37;0;0;"Gempa Bumi Kuat Di Rantau Sumbawa, Indonesia https://goo.gl/fb/c0xerJ";;;;"814646533513682944";https://twitter.com/IbuPertiwiku/status/814646533513682944
;2016-12-30 08:37;0;0;"Gempa Bumi 6.2 Magnitud Gegar Timur Indonesia http://fb.me/3m4DvgvGX";;;;"814646519705939969";https://twitter.com/IsuPolitikSwk/status/814646519705939969
;2016-12-30 08:33;0;0;"Gempa bumi kuat di Rantau Sumbawa http://bit.ly/2iKv2da by SinarOnline";;;;"814645668983795712";https://twitter.com/feelgoodboy/status/814645668983795712
;2016-12-30 08:32;0;0;"Gempa Bumi Kuat Di Rantau Sumbawa, Indonesia https://goo.gl/FrMhzz # peraktoday";;;#;"814645383536123905";https://twitter.com/PerakToday/status/814645383536123905
;2016-12-30 08:32;0;0;"Gempa Bumi Guncang Bali, NTB dan NTT http://baliportalnews.com/2016/12/gempa-bumi-guncang-bali-ntb-dan-ntt.aspx …pic.twitter.com/DxNJgXYzT9";;;;"814645353605726210";https://twitter.com/baliportalnews/status/814645353605726210
;2016-12-30 08:30;0;1;"Gempa bumi kuat di Rantau Sumbawa http://bit.ly/2iKv2da";;;;"814644743413972992";https://twitter.com/SinarOnline/status/814644743413972992
;2016-12-30 08:26;0;0;"Ternyata Gempa Bumi Guncang, Bali, NTB dan NTT - Kabar Harian Bima http://ift.tt/2ijdNjS";;;;"814643763482136576";https://twitter.com/cochesvoladores/status/814643763482136576
;2016-12-30 08:23;0;0;"Gempa bumi 6.2 magnitud menggegarkan timur wilayah Indonesia hari ini, lapor Agensi Kajian Geologikal Amerika... http://fb.me/8mNuwTmDP";;;;"814642942627508224";https://twitter.com/IbuPertiwiku/status/814642942627508224
;2016-12-30 08:22;0;0;"Gempa Bumi 6.2 Magnitud Gegar Timur Indonesia https://goo.gl/fb/MqZDDL";;;;"814642798741876736";https://twitter.com/IbuPertiwiku/status/814642798741876736
;2016-12-30 08:12;11;1;"(30/12/2016) pukul 05.30.19 WIB M=6,6, sebagian besar wilayah NTB dan NTT diguncang gempabumi tektonik M=6,2 # BMKGpic.twitter.com/MqeUJdjcQ4";;;#;"814640274789920769";https://twitter.com/infobencana/status/814640274789920769
;2016-12-30 08:09;0;0;"Gempa 6,6 SR Guncang Sumba Barat Daya - # GempaBumi # Indonesia # Senayan - https://www.senayanpost.com/gempa-66-sr-guncang-sumba-barat-daya/ …pic.twitter.com/veFhTXPXQ1";;;# # #;"814639564987899904";https://twitter.com/senayanpost/status/814639564987899904
;2016-12-30 08:09;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia pic.twitter.com/JsdqB0Q2I2";;;;"814639481550684160";https://twitter.com/OhsemputCom/status/814639481550684160
;2016-12-30 08:09;0;0;"Gempa bumi kuat di Rantau Sumbawa, Indonesia http://dlvr.it/N0C0Vy";;;;"814639427519594498";https://twitter.com/malaysiandaily/status/814639427519594498
;2016-12-30 07:53;0;0;"Gempa Bumi Guncang Nusa Tenggara Timur Pagi Ini http://dlvr.it/N0BqHH # bekasipic.twitter.com/1jMDq2K93y";;;#;"814635423242719233";https://twitter.com/_bekasinews/status/814635423242719233
;2016-12-30 07:50;4;2;"Gempa Bumi 6,6 Skala Richter Guncang Sumba Barat Daya http://ow.ly/3YqR5082KDo";;;;"814634809054138369";https://twitter.com/TwitSURABAYA/status/814634809054138369
;2016-12-30 07:48;9;2;"GEMPABUMI KUAT M=6,2 GUNCANG NTB DAN NTT, TIDAK BERPOTENSI TSUNAMI 3BMKG pic.twitter.com/0SdkZQxw6o";;;;"814634120600895488";https://twitter.com/infobencana/status/814634120600895488
;2016-12-30 07:46;0;0;"# NEWS - Gempa Bumi 6,6 Skala Richter Guncang Sumba Barat Daya http://dlvr.it/N0BlC5 pic.twitter.com/X2VonyustU";;;#;"814633630396018693";https://twitter.com/jabar_kiwari/status/814633630396018693
;2016-12-30 07:45;5;3;"GEMPABUMI KUAT M=6,2 GUNCANG NTB DAN NTT, TIDAK BERPOTENSI TSUNAMI Read: http://tl.gd/n_1spg142";;;;"814633563463254020";https://twitter.com/InfoHumasBMKG/status/814633563463254020
;2016-12-30 07:45;0;0;"Gempa Bumi 6,6 Skala Richter Guncang Sumba Barat Daya http://dlvr.it/N0BlFS pic.twitter.com/WfiowGkfuf";;;;"814633424484909056";https://twitter.com/VivaINDONESIA/status/814633424484909056
;2016-12-30 07:45;0;0;"# NEWS - Gempa Bumi 6,6 Skala Richter Guncang Sumba Barat Daya http://dlvr.it/N0BlC5 pic.twitter.com/7wNW76wXdN";;;#;"814633412682055680";https://twitter.com/InfoBDGKita/status/814633412682055680
;2016-12-30 07:43;0;0;"# BOJONEGORO - Gempa Bumi 6,6 Skala Richter Guncang Sumba Barat Daya http://dlvr.it/N0BkQZ pic.twitter.com/2dD377XP3l";;;#;"814632887433789440";https://twitter.com/BojonegoroKita/status/814632887433789440
;2016-12-30 07:43;0;0;"# JatimMakmur Gempa Bumi 6,6 Skala Richter Guncang Sumba Barat Daya http://dlvr.it/N0BXrM …pic.twitter.com/wqBJ4Gz8Ai";;;#;"814632874414637056";https://twitter.com/Jat1mBojonegoro/status/814632874414637056
;2016-12-30 07:42;0;0;"Gempa Bumi 6,6 Skala Richter Guncang Sumba Barat Daya http://dlvr.it/N0Bk6m";;;;"814632745955561472";https://twitter.com/SurabayaHolic/status/814632745955561472
;2016-12-30 07:42;0;0;"Gempa Bumi 6,6 Skala Richter Guncang Sumba Barat Daya http://dlvr.it/N0Bk2Q";;;;"814632737860558848";https://twitter.com/kumpulanSBY/status/814632737860558848
;2016-12-30 07:33;1;0;"15/15 Bidang Informasi Gempabumi dan Peringatan Dini Tsunami BMKG. Dr. DARYONO, S.Si., M.Si.";;;;"814630467768942592";https://twitter.com/infomitigasi/status/814630467768942592
;2016-12-30 07:33;2;0;"13/15 M=4,4. BMKG akan terus melakukan monitoring perkembangan aktivitas gempabumi susulan dan hasilnya akan disampaikan kepada";;;;"814630463973097472";https://twitter.com/infomitigasi/status/814630463973097472
;2016-12-30 07:33;1;0;"12/15 tsunami. Hasil monitoring BMKG selama 1 jam pasca terjadinya gempabumi, baru terjadi satu kali gempabumi susulan dengan kuatan";;;;"814630461783810048";https://twitter.com/infomitigasi/status/814630461783810048
;2016-12-30 07:33;1;0;"11/15 Berdasarkan hasil pemodelan tsunami dan analisis yang dilakukan oleh BMKG menunjukkan bahwa gempabumi ini tidak berpotensi";;;;"814630459627872256";https://twitter.com/infomitigasi/status/814630459627872256
;2016-12-30 07:33;1;1;"8/15 Maumere. Gempabumi ini merupakan gempabumi berkedalaman menengah yang terjadi akibat aktivitas subduksi lempeng. Dalam hal ini";;;;"814630453906796544";https://twitter.com/infomitigasi/status/814630453906796544
;2016-12-30 07:33;1;0;"6/15 gempabumi seperti Sumba bagian barat dan utara, serta daerah Bima bagian selatan. Selain itu gempabumi ini juga dirasakan meluas di";;;;"814630448898813952";https://twitter.com/infomitigasi/status/814630448898813952
;2016-12-30 07:33;2;0;"4/15 arah selatan Kota Bima pada kedalaman 98 km. Berdasarkan peta tingkat guncangan (shakemap) BMKG menunjukan bahwa gempabumi dapat";;;;"814630445165838336";https://twitter.com/infomitigasi/status/814630445165838336
;2016-12-30 07:33;1;0;"2/15 diguncang gempabumi tektonik. Analisis BMKG menunjukkan bahwa gempabumi terjadi pukul 05.30.19 WIB dengan kekuatan M=6,6";;;;"814630441667862528";https://twitter.com/infomitigasi/status/814630441667862528
;2016-12-30 07:33;2;0;"1/15 GEMPABUMI KUAT M=6,2 GUNCANG NTB DAN NTT, TIDAK BERPOTENSI TSUNAMI Hari Jumat (30/12/2016), sebagian besar wilayah NTB dan NTT";;;;"814630439914643456";https://twitter.com/infomitigasi/status/814630439914643456
;2016-12-30 07:33;0;0;"Gempa 6,6 SR di Sumba Dirasakan Hingga di Bali - [JAKARTA] Gempa bumi dengan kekuatan 6,6 SR mengguncang masy... http://ow.ly/X6wZ5082G7J";;;;"814630367487528960";https://twitter.com/indokininews/status/814630367487528960
;2016-12-30 07:32;0;0;"GEMPA BUMI.BEBERAPA DETIK PUKUL 06.33WITA.NUSADUA BALI";;;;"814630216853139456";https://twitter.com/traditionaldoct/status/814630216853139456
;2016-12-30 07:27;0;0;"Gempa Bumi 6,6 Skala Richter Guncang Sumba Barat Daya http://dlvr.it/N0BXrM http://surabaya.tribunnews.com pic.twitter.com/xukq4hgLVO";;;;"814628858511011841";https://twitter.com/JatimKita/status/814628858511011841
;2016-12-30 07:27;0;0;"Gempa Bumi 6,6 Skala Richter Guncang Sumba Barat Daya http://dlvr.it/N0BXhy pic.twitter.com/kbBvgJEd28";;;;"814628848394387456";https://twitter.com/suryavideo/status/814628848394387456
;2016-12-30 07:27;0;0;"Gempa Bumi 6,6 Skala Richter Guncang Sumba Barat Daya http://dlvr.it/N0BXgD";;;;"814628841150758912";https://twitter.com/portalSURYA/status/814628841150758912
;2016-12-30 07:20;0;0;"Gempa Bumi 6,6 SR Mengguncang Sampai Mataram » http://KickNews.today http://fb.me/4hXZQDwGN";;;;"814627077299339265";https://twitter.com/Nikosyahroni/status/814627077299339265
;2016-12-30 07:19;0;0;"emang tetu araq gempa bumi oneq..";;;;"814626843491909632";https://twitter.com/juainimunich/status/814626843491909632
;2016-12-30 07:17;0;0;"Gempa Bumi Guncang Nusa Tenggara Timur Pagi Ini http://dlvr.it/N0BQcb pic.twitter.com/uc5eruVLiU";;;;"814626349776146432";https://twitter.com/Berita_3/status/814626349776146432
;2016-12-30 07:16;0;0;"Gempa Bumi Guncang Nusa Tenggara Timur Pagi Ini http://dlvr.it/N0BPtN pic.twitter.com/E59uFAkzD7";;;;"814626196411424768";https://twitter.com/fat4h7/status/814626196411424768
;2016-12-30 07:09;0;0;"Gempa bumi 6.2 magnitud gegar timur Indonesia - Berita Harian http://dlvr.it/N0BJZw # IndonesiaNews";;;#;"814624322518032384";https://twitter.com/IndonesiaTL/status/814624322518032384
;2016-12-30 06:58;0;0;"GEMPABUMI GUNCANG BALI, NTB DAN NTT Hari Jumat tanggal 30 Desember 2016 gempabumi tektonik mengguncang wilayah... http://fb.me/1GxcKUjWG";;;;"814621694903992320";https://twitter.com/indrairawanlm/status/814621694903992320
;2016-12-30 06:54;0;0;"Makin banyak gempa bumi sejak akhir akhir ni";;;;"814620730277040128";https://twitter.com/EncikNombor8/status/814620730277040128
;2016-12-30 06:52;0;0;"Katanya gempa bumi di makassar...?";;;;"814620146832642049";https://twitter.com/hifdzan_idan/status/814620146832642049
;2016-12-30 06:45;20;9;"Gempa bumi 6.2 magnitud gegar timur Indonesia Selanjutnya di : http://www.bharian.com.my/node/228462 pic.twitter.com/ph5OtFjyoK";;;;"814618461590564864";https://twitter.com/bharianmy/status/814618461590564864
;2016-12-30 06:45;0;0;"Gempa 6.6 SR SUMBABARATDAYA-NTT- Jumat, 30 Desember 2016 - Informasi Gempa Bumi Indonesia, Statistik Gempa Bumi... http://fb.me/6fwVlf1Tl";;;;"814618265683116033";https://twitter.com/ichaannisa_29/status/814618265683116033
;2016-12-30 06:41;0;0;"Usai Banjir, Kota Bima Diguncang Gempa Bumi - Kabar Harian Bima http://ift.tt/2hAApiK";;;;"814617438310506496";https://twitter.com/cochesvoladores/status/814617438310506496
;2016-12-30 06:39;25;38;"Gempa bumi 6.2 magnitud gegar timur wilayah Indonesia hari ini, lapor Agensi Kajian Geologikal Amerika Syarikat - AP";;;;"814616944888266752";https://twitter.com/bharianmy/status/814616944888266752
;2016-12-30 06:38;0;0;"Gempa bumi sederhana di Pulau Sumbawa http://malaysiagazette.com/v2/blog/2016/12/30/gempa-bumi-sederhana-di-pulau-sumbawa/ …pic.twitter.com/ISRcqytfbz";;;;"814616528310124545";https://twitter.com/MalaysiaGazette/status/814616528310124545
;2016-12-30 06:37;0;0;"TELAH TERJADI GEMPA BUMI DENGAN PARAMETER SEMENTARA SEBAGAI BERIKUT: Kekuatan : 3.9 SR Tanggal... http://fb.me/6WWuO4GGV";;;;"814616380075048960";https://twitter.com/BMKGPadangpjg/status/814616380075048960
;2016-12-30 06:30;0;0;"Bagian bawah kaki kucing memiliki saraf sensitif yang membuat mereka jadi berperilaku aneh sebelum gempa bumi terjadi.";;;;"814614479023603712";https://twitter.com/Novaldy_Music/status/814614479023603712
;2016-12-30 06:27;0;0;"gempa bumi mengguncang desa tercinta # talabiu sampai gemetaran nih tubuh";;;#;"814613898452090881";https://twitter.com/Desy00_/status/814613898452090881
;2016-12-30 06:23;0;0;"Ternyata Gempa Bumi didasar laut https://www.instagram.com/p/BOno5pCALDO/";;;;"814612852136939521";https://twitter.com/bahri_nur/status/814612852136939521
;2016-12-30 06:16;0;1;"Pantasan... Ada gempa bumi rupanya (at The Losari Hotel & Villas Legian) [pic] — https://path.com/p/3Yqzyp";;;;"814611142748184576";https://twitter.com/deddybass/status/814611142748184576
;2016-12-30 06:12;0;0;"Pagi ne terjadi gi sesuatu yang membuat masyarakat bima trauma atas musibah yang terjadi sebelumnya sekarang terjadi gempa # gempaBumi";;;#;"814610066301222913";https://twitter.com/MisnahD4r4by/status/814610066301222913
;2016-12-30 06:05;1;0;"Suara Lidik Today : Breaking News : Gempa Bumi Dirasakan Oleh Warga Kota Makassar Pukul 06… https://goo.gl/fb/QHy1ak";;;;"814608285940715524";https://twitter.com/suaralidik/status/814608285940715524
;2016-12-30 06:05;0;0;"Breaking News : Gempa Bumi Dirasakan Oleh Warga Kota Makassar Pukul 06 : 32 Wita - http://www.suaralidik.com/?p=13458 pic.twitter.com/Eoklcr7aQr";;;;"814608224494071808";https://twitter.com/suaralidik/status/814608224494071808
;2016-12-30 06:05;0;0;"Breaking News : Gempa Bumi Dirasakan Oleh Warga Kota Makassar Pukul 06 : 32 Wita - http://www.suaralidik.com/?p=13458 pic.twitter.com/jM9zPiY2or";;;;"814608219838390272";https://twitter.com/forumbulukumba/status/814608219838390272
;2016-12-30 06:05;0;0;"Breaking News : Gempa Bumi Dirasakan Oleh Warga Kota Makassar Pukul 06 : 32 Wita - http://www.suaralidik.com/?p=13458 pic.twitter.com/nOYCHpPR3w";;;;"814608213517561856";https://twitter.com/Ina_Marlina565/status/814608213517561856
;2016-12-30 06:05;0;0;"Breaking News : Gempa Bumi Dirasakan Oleh Warga Kota Makassar Pukul 06 : 32 Wita - http://www.suaralidik.com/?p=13458 pic.twitter.com/esesB8Hxd4";;;;"814608207708442624";https://twitter.com/Bcht79/status/814608207708442624
;2016-12-30 06:04;0;0;"Breaking News : Gempa Bumi Dirasakan Oleh Warga Kota Makassar Pukul 06 : 32 Wita http://fb.me/8kS2hNVyu";;;;"814608049394438144";https://twitter.com/darwisminanga/status/814608049394438144
;2016-12-30 06:04;0;0;"# Panritalopi Membagikan Sebuah Tautan dari # suaralidik Breaking News : Gempa Bumi Dirasakan Oleh Warga Kota... http://fb.me/3paYr5jdG";;;# #;"814608049067307008";https://twitter.com/forumbulukumba/status/814608049067307008
;2016-12-30 06:00;0;0;"Astaghfirullahaladziim gempa bumi | Info Gempa Mag:6.6 SR, Lok:9.37 LS,118.63 BT (59 km BaratLaut SUMBABARATDAYA-NTT), Kedlmn:91 Km ::BMKG";;;;"814606937295712256";https://twitter.com/alfian_senyum/status/814606937295712256
;2016-12-30 05:51;0;0;"Lagi, Gempa Bumi Cukup Besar Guncang Bima Pagi ini - http://www.bimakini.com/2016/12/lagi-gempa-bumi-cukup-besar-guncang-bima-pagi-ini/ … # bimanews";;;#;"814604800746721281";https://twitter.com/Bimakini/status/814604800746721281
;2016-12-30 05:50;4;1;"Gempa Bumi Kuat berlaku pada 6.30 pagi 30/12/16 di kedudukan 9.5 Selatan 118.72 Timur dengan magnitud 6.2 dan... http://fb.me/4uPz5hG0P";;;;"814604567698702336";https://twitter.com/malaysianmet/status/814604567698702336
;2016-12-30 05:47;0;0;"Semut bisa merasakan gempa sehari sblm gempa baik dgn mngambil emisi gas mengubah atau mencatat perubahan kecil pd medan magnet bumi.";;;;"814603702140997632";https://twitter.com/FaktaLengkapID/status/814603702140997632
;2016-12-30 05:45;0;0;"1 menit yang lalu saya di Central Parkir Kuta Badung Bali merasakan Gempa Bumi cukup lama sekitar 30 detik";;;;"814603170449997825";https://twitter.com/arifsubandi01/status/814603170449997825
;2016-12-30 05:44;1;0;"Baru saja terjadi Gempa Bumi di bima belum jelas berapa kekuatan dan pusat gempa nya # PrayForbima";;;#;"814603120261013505";https://twitter.com/JCI_Bima/status/814603120261013505
;2016-12-30 05:36;0;0;"Gempa di bali, goyang bumi";;;;"814601095368425472";https://twitter.com/Oplet_Hud/status/814601095368425472
;2016-12-30 05:36;0;0;"Gempa bumi?";;;;"814601051328237569";https://twitter.com/TheHijackerFx/status/814601051328237569
;2016-12-30 05:36;0;0;"Lho Gempa bumi di makassar ???";;;;"814601042440507393";https://twitter.com/mika_laurens/status/814601042440507393
;2016-12-30 05:34;0;0;"Gempa bumi";;;;"814600478289903616";https://twitter.com/joehans88/status/814600478289903616
;2016-12-30 05:34;1;0;"Gempa bumi di Bali barusan";;;;"814600386715602944";https://twitter.com/satembek/status/814600386715602944
;2016-12-30 03:57;0;0;"@ mi_ChristyChiBi kamu itu kayak lempengan bumi ya, geser dikit aja bisa gempa.in hati aku.";;@;;"814576120913768449";https://twitter.com/Dinakici/status/814576120913768449
;2016-12-30 03:27;0;0;"kok ada getaran ya? l getaran? gempa bumi? l bukan l apa dong? l ternyata kamu yang telah menggetarkan hatiku";;;;"814568446688133122";https://twitter.com/_izfaiz/status/814568446688133122
;2016-12-30 03:07;0;0;"kamu itu kayak lempengan bumi ya, geser dikit aja bisa gempa.in hati aku.";;;;"814563553352916992";https://twitter.com/MentionFatin/status/814563553352916992
;2016-12-30 02:35;0;0;"Tahun 2009 ada anime jepang menceritakan gempa bumi, judulnya Tokyo Magnitude 8,0. Ternyata terjadi gempa di Jepang. Mungkin kebetulan";;;;"814555534107942912";https://twitter.com/infotaku_/status/814555534107942912
;2016-12-30 01:30;0;0;"Sepanjang 2016 Terjadi 5.578 Gempa Bumi dan 16 Gunung Api Aktif http://erabaru.net/2016/12/29/sepanjang-2016-terjadi-5-578-gempa-bumi-dan-16-gunung-api-aktif/ …";;;;"814539003810627584";https://twitter.com/ErabaruNet/status/814539003810627584
;2016-12-30 00:14;0;0;"@ Teens_Fannie kamu itu kayak lempengan bumi ya, geser dikit aja bisa gempa.in hati aku.";;@;;"814519934923382784";https://twitter.com/IamStefantje/status/814519934923382784
