username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-11-02 21:23;0;0;"negara salurkan usaha rp. 1.3 miliar. 2.000 buntelan sembilan bahan pokok dan dua puluh empat wisma cocok mengawas bagi bulan-bulanan gempa bumi ambon. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/MpAjfSGxOp";;;# #;"1190635439217991683";https://twitter.com/DindaAuliaRisk3/status/1190635439217991683
;2019-11-02 21:22;0;0;"penguasa silakan asistensi umpan gempa bumi Ambon sangkat lima puluh juta. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/hrtBNaCMlN";;;# #;"1190635402350096384";https://twitter.com/SherlyNurainii/status/1190635402350096384
;2019-11-02 21:21;0;0;"penguasa salurkan pemberian rp. 1.3 miliar. 2.000 pangsa sembilan bahan pokok dan dua puluh empat graha tampan mendiami kepada objek gempa bumi ambon. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/s8OFaxBGhe";;;# #;"1190634980029808640";https://twitter.com/AndinNovel/status/1190634980029808640
;2019-11-02 21:21;0;0;"penguasa ongkosi naungan umpan gempa bumi Ambon sampai-sampai lima puluh juta. # LaguLamaKambingHitam # IndonesiaMajupic.twitter.com/alxDaKPmTb";;;# #;"1190634973650284545";https://twitter.com/CendanaAdinda/status/1190634973650284545
;2019-11-02 21:12;2;0;"maaf tapi nyokap w mau ada kiamat, dajjal turun, gempa bumi, tanah longsor, gedung2 runtuh, ampe tsunami juga ga akan ngizinin wa bolos sekola... apalagi cuma hujan https://twitter.com/subtanyarl/status/1189779209050157056 …";;;;"1190632900451921920";https://twitter.com/yoyhac/status/1190632900451921920
;2019-11-02 21:10;0;0;"woii aku dr td bdn aku mcm bgoyang inside mcm dok dlm sewing place like??? aku mati2 ingt msia kena gempa bumi ka apa ka nih dok katil lg la rasa :""") penat xpenat dok uni huwaah td bru print n gunting props menguji kesabaran risau gak nk present apa tp otak aku pikir tuh ja";;;;"1190632280911302656";https://twitter.com/monsterbaek056/status/1190632280911302656
;2019-11-02 20:31;0;0;"Gempi gempi apa yang membahayakan yak betul gempa bumi";;;;"1190622455217278982";https://twitter.com/NAYEOMLlN/status/1190622455217278982
;2019-11-02 20:03;0;0;""GEMPA BUMI" di SD Negeri 06 Tanjung Paku - Kota Solok.... Simulasi Bencana Gempa Bumi di Sekolah... https://www.youtube.com/watch?v=YEvqEMoMeX8&feature=share …";;;;"1190615294680678401";https://twitter.com/Nofri_Yandr4/status/1190615294680678401
;2019-11-02 19:56;0;0;""GEMPA BUMI" di SD Negeri 06 Tanjung Paku - Kota Solok.... Simulasi Bencana Gempa Bumi... https://www.youtube.com/watch?v=YEvqEMoMeX8&feature=share …";;;;"1190613535593828353";https://twitter.com/Nofri_Yandr4/status/1190613535593828353
;2019-11-02 19:19;0;0;"@ pln_123 tolong di tindak lanjuti . baru gerimis doang aja udah padam listrik . udah kaya kena gempa bumi aja . VIP babelan sekitarnya mati total";;@;;"1190604217469169665";https://twitter.com/butoijo95169674/status/1190604217469169665
;2019-11-02 19:06;0;0;"Kdg badan ngira gempa bumi. Tiba² kayak goyang, Kdg ngerasa gemeter. Napasi";;;;"1190601081681858561";https://twitter.com/nuriniktikafi_/status/1190601081681858561
